acc
0.09441290708096803
0.09929942126104173
0.09743589743589744
0.1045510455104551
0.12897473997028233
0.21421860319448793
0.36335877862595417
0.5451105651105651
0.6888478581979321
0.7868751870697396
0.8266787221217601
0.8417370325693607
0.8583790523690773
0.8540819423368741
0.8650242718446602
0.8607910271546635
0.8680688806888068
0.8635018050541517
0.868302328106152
0.8701526717557252
