acc
0.09411413205855991
0.09808102345415778
0.09532428355957767
0.10239852398523985
0.15572065378900446
0.26119636705292826
0.3951145038167939
0.5577395577395577
0.7190546528803545
0.8422627955701886
0.9005424954792043
0.9134499396863691
0.9217581047381546
0.9256449165402124
0.9247572815533981
0.9297520661157025
0.9203567035670357
0.927496991576414
0.9182750301568154
0.926412213740458
