acc
0.09471168210337616
0.0953396283886689
0.09803921568627451
0.10547355473554736
0.11530460624071323
0.18321327904791732
0.3111450381679389
0.4705159705159705
0.5946824224519941
0.7042801556420234
0.7751657625075347
0.8094089264173703
0.8204488778054863
0.8306525037936268
0.8310072815533981
0.8376623376623377
0.8379458794587946
0.8399518652226233
0.8290108564535585
0.8354198473282443
